Amount Vehicles:,88,,
Capacity:,40,,
Service Time:,0,,
Depot_Almacen_Habana,-82.3516,23.11846,0
HAB1192,-82.32912971,23.12947788,1
HAB3059,-82.39096325,23.05934272,1
HAB9271,-82.33440217,23.09514465,1
HAB5067,-82.39184568,22.97378365,1
HAB6894,-82.46054993,23.08967843,1
HAB13967,-82.38616479,23.11498515,1
HAB5151,-82.45135261,23.06278386,1
HAB7277,-82.42484307,23.09940037,1
HAB5015,-82.40200811,23.12654859,1
HAB16713,-82.36629808,23.0866875,1
HAB9093,-82.42477997,23.10016145,1
HAB1201,-82.42158154,23.08210287,1
HAB4565,-82.39796592,23.00876689,1
HAB3773,-82.42168174,23.09778191,1
HAB15432,-82.39871614,23.00682678,1
HAB8809,-82.40652342,23.12913253,1
HAB18408,-82.42204756,23.10898774,1
HAB15378,-82.40164591,23.14118883,1
HAB2276,-82.32758476,23.05589348,1
HAB14240,-82.42206684,23.05763665,1
HAB14326,-82.33200511,23.04275414,1
HAB7445,-82.36312971,23.08629505,1
HAB9274,-82.34460101,23.08533275,1
HAB5365,-82.37393278,23.09816028,1
HAB5328,-82.28072938,23.16727055,1
HAB7915,-82.38672678,23.13845825,1
HAB16875,-82.34924839,22.97229677,1
HAB13651,-82.32456115,23.12668786,1
HAB15934,-82.46653455,23.05535801,1
HAB16889,-82.38310302,23.12025874,1
HAB18336,-82.39841653,23.13126369,1
HAB9650,-82.39168776,23.00772175,1
HAB14102,-82.40174784,23.14124124,1
HAB2630,-82.29111717,23.11517799,1
HAB6801,-82.26295023,23.17037792,1
HAB7460,-82.38771988,23.10498711,1
HAB16888,-82.25785805,23.05227046,1
HAB7598,-82.38393054,23.08864649,1
HAB14587,-82.37187402,23.08277303,1
HAB13876,-82.37825347,23.10179305,1
HAB4937,-82.47207574,22.98347082,1
HAB6126,-82.37318887,23.03932167,1
HAB17022,-82.36007711,23.13944038,1
HAB11405,-82.38978921,23.10345143,1
HAB9344,-82.40119121,23.11890957,1
HAB9669,-82.44944152,23.05401118,1
HAB14238,-82.30949231,23.12827984,1
HAB10471,-82.41483179,23.02306364,1
HAB14392,-82.43218776,23.07550295,1
HAB4935,-82.39017679,23.14050934,1
HAB17216,-82.38782191,23.13240336,1
HAB1557,-82.39387667,23.11551748,1
HAB12224,-82.52509443,23.06901719,1
HAB18156,-82.39409128,23.13615952,1
HAB9462,-82.36277534,23.10027001,1
HAB16208,-82.40585162,23.12816563,1
HAB3841,-82.36459249,23.06068756,1
HAB1525,-82.38516284,22.96658946,1
HAB8956,-82.39107801,23.13462806,1
HAB13924,-82.38406135,23.0903221,1
HAB11688,-82.35767871,23.10849056,1
HAB4503,-82.37005388,23.09745744,1
HAB2279,-82.40430666,23.134411,1
HAB16209,-82.45900007,23.09262305,1
HAB9277,-82.35360771,23.05961832,1
HAB14825,-82.39315941,22.99508047,1
HAB5711,-82.37200549,23.11962146,1
HAB9672,-82.42812468,23.06057266,1
HAB12928,-82.47348444,23.06050498,1
HAB10003,-82.45942069,23.08797996,1
HAB18608,-82.42265297,23.11263479,1
HAB8341,-82.37966674,22.97949528,1
HAB12923,-82.44171329,23.05471252,1
HAB3598,-82.39080683,23.13426149,1
HAB4994,-82.41637933,23.02453651,1
HAB12296,-82.45419464,23.05511976,1
HAB13588,-82.3958846,23.14403427,1
HAB7136,-82.29032968,23.11843764,1
HAB3576,-82.36440014,23.06053862,1
HAB1777,-82.41670115,23.11528917,1
HAB13754,-82.29959322,23.06493579,1
HAB4319,-82.37962053,23.09191229,1
HAB7718,-82.50672771,23.07500732,1
HAB8476,-82.36647849,23.13349492,1
HAB8476,-82.43261328,23.10003274,1
HAB5700,-82.46933715,23.0530644,1
HAB18838,-82.37945818,23.13918105,1
HAB9428,-82.38567168,23.0848008,1
HAB17212,-82.3999809,23.13005255,1
HAB16372,-82.42191268,23.12356774,1
HAB1067,-82.4202243,23.05378344,1
HAB4862,-82.32632116,23.1002698,1
HAB16278,-82.4119724,23.02071,1
HAB18984,-82.30531169,23.16535734,1
HAB3845,-82.39913,23.01980332,1
HAB3400,-82.29361722,23.06711468,1
HAB2715,-82.33182372,23.12640194,1
HAB5101,-82.35970332,23.11145724,1
HAB13154,-82.43001332,23.08055591,1
HAB5770,-82.33101441,23.04639972,1
HAB2988,-82.41870502,23.11377616,1
HAB10656,-82.36848599,23.10622721,1
HAB10228,-82.37679793,23.13561466,1
HAB4133,-82.36822291,23.08792876,1
HAB10513,-82.37729258,23.1339282,1
HAB13220,-82.36361922,23.13431815,1
HAB17536,-82.37913525,23.1004047,1
HAB7463,-82.39805456,23.10670688,1
HAB10347,-82.38082695,23.11468305,1
HAB8884,-82.39227427,23.1405895,1
HAB12288,-82.22615176,23.10627769,1
HAB13137,-82.423441,23.07896727,1
HAB8764,-82.40422445,23.13642507,1
HAB3109,-82.41863234,23.08655574,1
HAB5881,-82.37262346,23.0882138,1
HAB8182,-82.38574759,23.0830772,1
HAB16354,-82.36608961,23.10084053,1
HAB16677,-82.36841108,23.13899001,1
HAB3557,-82.27299644,23.15910847,1
HAB17183,-82.41728593,23.10337132,1
HAB1477,-82.35939705,23.11125189,1
HAB9395,-82.45129173,23.06078212,1
HAB14371,-82.3076935,23.12248238,1
HAB15433,-82.3778902,23.10528705,1
HAB1125,-82.37310761,23.12457206,1
HAB10767,-82.3595105,23.14320146,1
HAB14389,-82.40732147,23.02293721,1
HAB15686,-82.42485777,23.10463809,1
HAB10035,-82.35656468,23.09711325,1
HAB16044,-82.35761477,23.08102487,1
HAB16142,-82.37630501,23.07202902,1
HAB16243,-82.45756461,23.0663375,1
HAB2744,-82.29960911,23.1207731,1
HAB14795,-82.42149869,23.00474388,1
HAB5955,-82.41276406,23.11180702,1
HAB9067,-82.33600302,23.04179427,1
HAB5749,-82.33499343,23.12937142,1
HAB6536,-82.4206792,23.07697811,1
HAB9389,-82.37543335,23.12271169,1
HAB1256,-82.33700726,23.12938635,1
HAB15648,-82.37222744,23.09396491,1
HAB2128,-82.30081154,23.16307466,1
HAB7209,-82.37678897,23.08952748,1
HAB2057,-82.44774772,23.06679156,1
HAB6567,-82.39504768,22.99554321,1
HAB14686,-82.38001388,23.12238454,1
HAB12305,-82.37137847,23.12637822,1
HAB13117,-82.46503709,23.08633613,1
HAB5732,-82.37665145,23.14028357,1
HAB4906,-82.38482281,23.08785582,1
HAB7336,-82.38871766,23.09490139,1
HAB9252,-82.37611665,23.10664497,1
HAB17833,-82.3884046,23.08240238,1
HAB10870,-82.4749986,23.01083623,1
HAB14204,-82.37699105,23.09636199,1
HAB18553,-82.42428418,23.0804483,1
HAB18394,-82.44896402,23.05625376,1
HAB12369,-82.46802075,23.05481004,1
HAB2627,-82.3478465,23.08803264,1
HAB12638,-82.37764148,23.1407176,1
HAB17662,-82.36723854,23.10982247,1
HAB9229,-82.26904791,23.04900809,1
HAB15080,-82.39765479,23.12894508,1
HAB11206,-82.38471313,23.1381058,1
HAB3042,-82.37445504,23.13995132,1
HAB15868,-82.37559129,23.06682331,1
HAB13309,-82.38327815,23.11834806,1
HAB17980,-82.30367007,23.14383751,1
HAB3216,-82.35611497,23.09026864,1
HAB12815,-82.40117655,23.11962301,1
HAB4293,-82.36727072,23.08684476,1
HAB5104,-82.25363888,23.17060535,1
HAB1159,-82.3040752,23.1256151,1
HAB12404,-82.45656602,23.06723284,1
HAB13306,-82.33549611,23.09466,1
HAB5801,-82.41445145,23.08677649,1
HAB9890,-82.39227693,23.12942639,1
HAB1533,-82.35866107,23.10211833,1
HAB9005,-82.31934501,23.12460891,1
HAB11715,-82.34418,23.09126589,1
HAB14031,-82.34833433,23.08875286,1
HAB11104,-82.4198152,23.08703228,1
HAB14129,-82.37993432,23.09926341,1
HAB9485,-82.38590135,23.13728266,1
HAB13948,-82.39424838,23.13505509,1
HAB5573,-82.39026798,23.01781236,1
HAB15679,-82.38168653,22.97448886,1
HAB18532,-82.50896114,23.07800505,1
HAB11863,-82.38131477,23.12474189,1
HAB14274,-82.32864568,23.10026685,1
HAB3750,-82.39684089,23.12651474,1
HAB10454,-82.43263002,23.1000434,1
HAB17649,-82.41301493,22.98453403,1
HAB10819,-82.31797172,23.07705707,1
HAB8870,-82.42784125,23.06067421,1
HAB1325,-82.3650386,23.09277324,1
