Amount Vehicles:,150,,
Capacity:,40,,
Service Time:,0,,
Depot_Almacen_Habana,-82.3516,23.11846,0
HAB12770,-82.40948695,23.13034478,1
HAB9043,-82.37254614,23.03901214,1
HAB14849,-82.42931218,23.00653686,1
HAB6735,-82.38390634,23.14103482,1
HAB3717,-82.41901957,23.11150817,1
HAB12996,-82.37753099,22.97764976,1
HAB16500,-82.44149447,23.10174089,1
HAB17030,-82.37845356,23.09554684,1
HAB6902,-82.41068067,23.0100239,1
HAB15657,-82.38445906,23.14330847,1
HAB5633,-82.38547756,23.10970405,1
HAB11856,-82.27963222,23.16916965,1
HAB13958,-82.39889549,23.13291546,1
HAB17142,-82.37207602,23.0848975,1
HAB3841,-82.36459249,23.06068756,1
HAB7925,-82.29616805,23.15722929,1
HAB18831,-82.37344229,23.13800052,1
HAB11858,-82.27839348,23.15543582,1
HAB9281,-82.3694166,23.11900414,1
HAB12032,-82.37951663,23.07212085,1
HAB17696,-82.37511166,23.0829207,1
HAB16073,-82.37111574,23.10508517,1
HAB17780,-82.39473411,23.01864946,1
HAB18214,-82.38260282,23.08734973,1
HAB17134,-82.4108298,22.95300928,1
HAB6605,-82.35254271,23.06155734,1
HAB16275,-82.34768606,23.0737569,1
HAB12563,-82.38897099,23.08288042,1
HAB8867,-82.37962498,23.08861963,1
HAB9320,-82.35880216,23.10156965,1
HAB10718,-82.41996004,23.11758663,1
HAB13038,-82.38630546,22.97344834,1
HAB18970,-82.29972733,23.13308648,1
HAB18955,-82.36874203,23.11918763,1
HAB17608,-82.27000036,23.05410808,1
HAB13934,-82.26826234,23.0461891,1
HAB17210,-82.37049474,23.12881312,1
HAB14500,-82.29077287,23.12795118,1
HAB7244,-82.38610477,22.96853993,1
HAB7758,-82.38894671,23.06935223,1
HAB13499,-82.38601869,23.11629195,1
HAB13872,-82.32775642,23.13089863,1
HAB4645,-82.41559458,23.09179413,1
HAB11642,-82.42167945,23.08515777,1
HAB6231,-82.34685375,23.061698,1
HAB15149,-82.32071651,23.12552301,1
HAB15080,-82.39765479,23.12894508,1
HAB9789,-82.37969305,22.98197395,1
HAB1102,-82.39315272,23.13936822,1
HAB14043,-82.3993714,23.00662393,1
HAB17193,-82.37257881,23.1318902,1
HAB16033,-82.44511348,23.06326802,1
HAB6122,-82.36192996,23.10764958,1
HAB1224,-82.38844944,23.13029185,1
HAB12959,-82.38128924,23.10393491,1
HAB10681,-82.36631348,23.14136946,1
HAB15641,-82.36592728,23.10394348,1
HAB10837,-82.38088429,22.97083115,1
HAB7455,-82.28620097,23.16040478,1
HAB4830,-82.39152082,23.11737664,1
HAB6237,-82.33492301,23.14656127,1
HAB10456,-82.25352646,23.03594208,1
HAB14485,-82.44679662,23.05237866,1
HAB2973,-82.35510422,23.10722719,1
HAB2064,-82.36090488,23.10097078,1
HAB13045,-82.2690375,23.169385,1
HAB16815,-82.36722581,23.09454647,1
HAB13376,-82.35469402,23.00663628,1
HAB10216,-82.1938641,23.118842,1
HAB8963,-82.39213097,23.00567818,1
HAB15832,-82.46923758,23.0904504,1
HAB15800,-82.36693189,23.11220293,1
HAB17200,-82.47345546,23.05812938,1
HAB11629,-82.32341929,23.08315431,1
HAB9673,-82.36753565,23.09936132,1
HAB9243,-82.36728891,23.11855517,1
HAB14458,-82.36848768,23.08502508,1
HAB8804,-82.42941257,23.06182388,1
HAB1115,-82.39458634,23.13302975,1
HAB16872,-82.42216079,23.09907282,1
HAB16300,-82.37303211,23.12421895,1
HAB18523,-82.43680869,23.07336099,1
HAB9650,-82.3850778,23.09978417,1
HAB15297,-82.36647389,23.08390658,1
HAB8540,-82.35882713,23.09837522,1
HAB13191,-82.4971862,23.01640028,1
HAB13588,-82.3958846,23.14403427,1
HAB11056,-82.41359918,23.10331073,1
HAB8236,-82.37759186,23.13335533,1
HAB18876,-82.35968543,23.09332234,1
HAB11794,-82.46939555,23.07013978,1
HAB10452,-82.4719788,23.04146084,1
HAB11826,-82.43068999,23.07592244,1
HAB18467,-82.3665948,23.13755825,1
HAB14842,-82.38227859,23.0839974,1
HAB5831,-82.37662839,23.10559383,1
HAB15386,-82.40742242,23.02264332,1
HAB9568,-82.38311162,23.10231346,1
HAB15608,-82.30805566,23.12825686,1
HAB1158,-82.38612129,23.09995421,1
HAB17784,-82.42196138,23.05597032,1
HAB5891,-82.30289265,23.08061761,1
HAB4176,-82.35980589,23.09478097,1
HAB11847,-82.29370226,23.06205028,1
HAB17690,-82.34592704,23.09471387,1
HAB14721,-82.32521368,23.12307933,1
HAB13420,-82.41816806,23.10752476,1
HAB4598,-82.37132313,23.11570835,1
HAB16938,-82.42255105,23.08328262,1
HAB7752,-82.32191993,23.01734826,1
HAB17633,-82.32855364,23.09075169,1
HAB12627,-82.38504363,23.10022362,1
HAB2508,-82.36476801,23.1105764,1
HAB11181,-82.29473632,23.15695019,1
HAB9368,-82.32805811,23.1265514,1
HAB6104,-82.36993952,23.08360284,1
HAB12154,-82.30374144,23.08104308,1
HAB9154,-82.40451049,23.10282555,1
HAB2724,-82.38608838,23.10672268,1
HAB4630,-82.46403592,23.07265433,1
HAB18059,-82.3613642,23.08917966,1
